../../src
OMNeT++ Discrete Event Simulation  (C) 1992-2014 Andras Varga, OpenSim Ltd.
Version: 4.6, build: 141202-f785492, edition: Academic Public License -- NOT FOR COMMERCIAL USE
See the license for distribution terms and warranty disclaimer
Setting up Cmdenv...
Loading NED files from ../../src/../simulations: 6
Loading NED files from ../../src: 59
Loading NED files from /home/pi/omnetpp-4.6/projects/inet/src: 275

Preparing for running configuration discoA, run #0...
Scenario: $repetition=0
Assigned runID=discoA-0-20170411-17:19:44-1139
Setting up network `scenario_100M'...
Initializing...

Running simulation...
** Event #1   T=0   Elapsed: 0.000s (0m 00s)
     Speed:     ev/sec=0   simsec/sec=0   ev/simsec=0
     Messages:  created: 7709346   present: 107   in FES: 8
** Event #18589696   T=44.94662336313   Elapsed: 581.213s (9m 41s)
     Speed:     ev/sec=29877.3   simsec/sec=0.0565048   ev/simsec=528757
     Messages:  created: 7734259   present: 105   in FES: 7
** Event #18649344   T=45.058384419662   Elapsed: 583.217s (9m 43s)
     Speed:     ev/sec=29764.5   simsec/sec=0.055769   ev/simsec=533710
     Messages:  created: 7759083   present: 104   in FES: 5
** Event #18708992   T=45.170113736195   Elapsed: 585.218s (9m 45s)
     Speed:     ev/sec=29824   simsec/sec=0.0558647   ev/simsec=533862
     Messages:  created: 7783903   present: 107   in FES: 7
** Event #18768896   T=45.28340676395   Elapsed: 587.219s (9m 47s)
     Speed:     ev/sec=29937   simsec/sec=0.0566182   ev/simsec=528753
     Messages:  created: 7808817   present: 107   in FES: 7
** Event #18828544   T=45.395167870482   Elapsed: 589.223s (9m 49s)
     Speed:     ev/sec=29779.3   simsec/sec=0.0557969   ev/simsec=533710
     Messages:  created: 7833638   present: 105   in FES: 5
** Event #18888448   T=45.507291107006   Elapsed: 591.224s (9m 51s)
     Speed:     ev/sec=29937   simsec/sec=0.0560336   ev/simsec=534269
     Messages:  created: 7858566   present: 107   in FES: 8
** Event #18948608   T=45.621013684753   Elapsed: 593.231s (9m 53s)
     Speed:     ev/sec=29975.1   simsec/sec=0.056663   ev/simsec=529007
     Messages:  created: 7883588   present: 104   in FES: 5
** Event #19008256   T=45.732739061284   Elapsed: 595.233s (9m 55s)
     Speed:     ev/sec=29794.2   simsec/sec=0.0558069   ev/simsec=533881
     Messages:  created: 7908410   present: 106   in FES: 7
** Event #19067648   T=45.844116957826   Elapsed: 597.236s (9m 57s)
     Speed:     ev/sec=29666.3   simsec/sec=0.0556333   ev/simsec=533248
     Messages:  created: 7933100   present: 87   in FES: 5
** Event #19127552   T=45.957366625582   Elapsed: 599.244s (9m 59s)
     Speed:     ev/sec=29847.5   simsec/sec=0.0564273   ev/simsec=528955
     Messages:  created: 7958037   present: 107   in FES: 7
** Event #19187456   T=46.069521602105   Elapsed: 601.247s (10m 01s)
     Speed:     ev/sec=29907.1   simsec/sec=0.0559935   ev/simsec=534118
     Messages:  created: 7982967   present: 105   in FES: 6
** Event #19247360   T=46.182809779859   Elapsed: 603.251s (10m 03s)
     Speed:     ev/sec=29907.1   simsec/sec=0.0565593   ev/simsec=528775
     Messages:  created: 8007882   present: 107   in FES: 8
** Event #19307264   T=46.294973546385   Elapsed: 605.254s (10m 05s)
     Speed:     ev/sec=29922.1   simsec/sec=0.0560259   ev/simsec=534076
     Messages:  created: 8032808   present: 104   in FES: 5
** Event #19367168   T=46.407141052907   Elapsed: 607.259s (10m 07s)
     Speed:     ev/sec=29877.3   simsec/sec=0.0559439   ev/simsec=534058
     Messages:  created: 8057709   present: 84   in FES: 8
** Event #19426816   T=46.519990130673   Elapsed: 609.260s (10m 09s)
     Speed:     ev/sec=29809.1   simsec/sec=0.0563963   ev/simsec=528564
     Messages:  created: 8082544   present: 106   in FES: 7
** Event #19486720   T=46.632149957197   Elapsed: 611.263s (10m 11s)
     Speed:     ev/sec=29922.1   simsec/sec=0.0560239   ev/simsec=534095
     Messages:  created: 8107474   present: 105   in FES: 5
** Event #19546368   T=46.74504421496   Elapsed: 613.263s (10m 13s)
     Speed:     ev/sec=29824   simsec/sec=0.0564471   ev/simsec=528353
     Messages:  created: 8132279   present: 104   in FES: 5
** Event #19606272   T=46.857172351485   Elapsed: 615.269s (10m 15s)
     Speed:     ev/sec=29862.4   simsec/sec=0.0558964   ev/simsec=534246
     Messages:  created: 8157207   present: 106   in FES: 7
** Event #19666176   T=46.969327278008   Elapsed: 617.277s (10m 17s)
     Speed:     ev/sec=29847.5   simsec/sec=0.0558819   ev/simsec=534118
     Messages:  created: 8182137   present: 105   in FES: 7
** Event #19725824   T=47.082220675772   Elapsed: 619.278s (10m 19s)
     Speed:     ev/sec=29824   simsec/sec=0.0564467   ev/simsec=528357
     Messages:  created: 8206946   present: 106   in FES: 6
** Event #19785728   T=47.194348762297   Elapsed: 621.281s (10m 21s)
     Speed:     ev/sec=29922.1   simsec/sec=0.056008   ev/simsec=534246
     Messages:  created: 8231872   present: 104   in FES: 7
** Event #19845376   T=47.306111688827   Elapsed: 623.284s (10m 23s)
     Speed:     ev/sec=29779.3   simsec/sec=0.0557978   ev/simsec=533701
     Messages:  created: 8256683   present: 99   in FES: 7
** Event #19904768   T=47.418573616601   Elapsed: 625.291s (10m 25s)
     Speed:     ev/sec=29592.4   simsec/sec=0.0560348   ev/simsec=528108
     Messages:  created: 8281393   present: 104   in FES: 7
** Event #19964160   T=47.529905123141   Elapsed: 627.297s (10m 27s)
     Speed:     ev/sec=29607.2   simsec/sec=0.0554993   ev/simsec=533470
     Messages:  created: 8306107   present: 106   in FES: 6
** Event #20014848   T=47.625177307502   Elapsed: 629.312s (10m 29s)
     Speed:     ev/sec=25167.8   simsec/sec=0.047305   ev/simsec=532034
     Messages:  created: 8327196   present: 104   in FES: 5
** Event #20049664   T=47.690678897453   Elapsed: 631.321s (10m 31s)
     Speed:     ev/sec=17330   simsec/sec=0.0326041   ev/simsec=531529
     Messages:  created: 8341681   present: 105   in FES: 5
** Event #20100864   T=47.786712941797   Elapsed: 633.326s (10m 33s)
     Speed:     ev/sec=25548.9   simsec/sec=0.0479212   ev/simsec=533144
     Messages:  created: 8362984   present: 106   in FES: 6
** Event #20160256   T=47.898080128338   Elapsed: 635.328s (10m 35s)
     Speed:     ev/sec=29666.3   simsec/sec=0.055628   ev/simsec=533299
     Messages:  created: 8387696   present: 105   in FES: 5
** Event #20219904   T=48.010937796101   Elapsed: 637.332s (10m 37s)
     Speed:     ev/sec=29779.3   simsec/sec=0.0563443   ev/simsec=528524
     Messages:  created: 8412505   present: 106   in FES: 6
** Event #20279552   T=48.122698852633   Elapsed: 639.338s (10m 39s)
     Speed:     ev/sec=29749.6   simsec/sec=0.0557412   ev/simsec=533710
     Messages:  created: 8437326   present: 105   in FES: 6
** Event #20339456   T=48.234875199158   Elapsed: 641.341s (10m 41s)
     Speed:     ev/sec=29907.1   simsec/sec=0.0560042   ev/simsec=534016
     Messages:  created: 8462218   present: 79   in FES: 7
** Event #20399104   T=48.347720336922   Elapsed: 643.343s (10m 43s)
     Speed:     ev/sec=29794.2   simsec/sec=0.0563662   ev/simsec=528583
     Messages:  created: 8487058   present: 105   in FES: 7
** Event #20458496   T=48.459050933463   Elapsed: 645.345s (10m 45s)
     Speed:     ev/sec=29666.3   simsec/sec=0.0556097   ev/simsec=533474
     Messages:  created: 8511775   present: 106   in FES: 7
** Event #20518656   T=48.572769521208   Elapsed: 647.357s (10m 47s)
     Speed:     ev/sec=29915.5   simsec/sec=0.0565483   ev/simsec=529025
     Messages:  created: 8536797   present: 105   in FES: 7
** Event #20578816   T=48.685327207725   Elapsed: 649.364s (10m 49s)
     Speed:     ev/sec=29975.1   simsec/sec=0.0560826   ev/simsec=534481
     Messages:  created: 8561833   present: 105   in FES: 5
** Event #20638720   T=48.797492844249   Elapsed: 651.371s (10m 51s)
     Speed:     ev/sec=29862.4   simsec/sec=0.0559151   ev/simsec=534067
     Messages:  created: 8586748   present: 96   in FES: 5
** Event #20698624   T=48.910780012004   Elapsed: 653.376s (10m 53s)
     Speed:     ev/sec=29877.3   simsec/sec=0.0565023   ev/simsec=528780
     Messages:  created: 8611675   present: 106   in FES: 5
** Event #20758272   T=49.022504528536   Elapsed: 655.385s (10m 55s)
     Speed:     ev/sec=29705.2   simsec/sec=0.0556397   ev/simsec=533885
     Messages:  created: 8636496   present: 105   in FES: 7
** Event #20818176   T=49.13579270629   Elapsed: 657.386s (10m 57s)
     Speed:     ev/sec=29937   simsec/sec=0.0566158   ev/simsec=528775
     Messages:  created: 8661411   present: 107   in FES: 7
** Event #20877824   T=49.247526012825   Elapsed: 659.387s (10m 59s)
     Speed:     ev/sec=29824   simsec/sec=0.0558667   ev/simsec=533843
     Messages:  created: 8686231   present: 104   in FES: 7
** Event #20937728   T=49.359681899347   Elapsed: 661.392s (11m 01s)
     Speed:     ev/sec=29892.2   simsec/sec=0.055966   ev/simsec=534114
     Messages:  created: 8711160   present: 107   in FES: 8
** Event #20997632   T=49.472973057104   Elapsed: 663.396s (11m 03s)
     Speed:     ev/sec=29892.2   simsec/sec=0.0565325   ev/simsec=528761
     Messages:  created: 8736073   present: 106   in FES: 7
** Event #21057536   T=49.585132933628   Elapsed: 665.396s (11m 05s)
     Speed:     ev/sec=29952   simsec/sec=0.0560799   ev/simsec=534095
     Messages:  created: 8761004   present: 106   in FES: 6
** Event #21117440   T=49.698421921381   Elapsed: 667.398s (11m 07s)
     Speed:     ev/sec=29937   simsec/sec=0.0566162   ev/simsec=528772
     Messages:  created: 8785908   present: 77   in FES: 15
** Event #21177344   T=49.810585737907   Elapsed: 669.406s (11m 09s)
     Speed:     ev/sec=29832.7   simsec/sec=0.0558585   ev/simsec=534076
     Messages:  created: 8810845   present: 105   in FES: 5
** Event #21237248   T=49.922708064432   Elapsed: 671.410s (11m 11s)
     Speed:     ev/sec=29907.1   simsec/sec=0.0559772   ev/simsec=534274
     Messages:  created: 8835772   present: 106   in FES: 7
** Event #21297152   T=50.036001092187   Elapsed: 673.411s (11m 13s)
     Speed:     ev/sec=29937   simsec/sec=0.0566182   ev/simsec=528753
     Messages:  created: 8860686   present: 105   in FES: 7
** Event #21357056   T=50.14815601871   Elapsed: 675.415s (11m 15s)
     Speed:     ev/sec=29907.1   simsec/sec=0.0559935   ev/simsec=534118
     Messages:  created: 8885616   present: 105   in FES: 6
** Event #21416960   T=50.261448136466   Elapsed: 677.416s (11m 17s)
     Speed:     ev/sec=29937   simsec/sec=0.0566178   ev/simsec=528757
     Messages:  created: 8910531   present: 106   in FES: 7
** Event #21476864   T=50.37360796299   Elapsed: 679.424s (11m 19s)
     Speed:     ev/sec=29832.7   simsec/sec=0.0558565   ev/simsec=534095
     Messages:  created: 8935460   present: 104   in FES: 5
** Event #21536512   T=50.485337279523   Elapsed: 681.425s (11m 21s)
     Speed:     ev/sec=29824   simsec/sec=0.0558647   ev/simsec=533862
     Messages:  created: 8960280   present: 107   in FES: 7
** Event #21596160   T=50.598227597284   Elapsed: 683.428s (11m 23s)
     Speed:     ev/sec=29779.3   simsec/sec=0.0563606   ev/simsec=528371
     Messages:  created: 8985088   present: 106   in FES: 7
** Event #21655552   T=50.709562133827   Elapsed: 685.433s (11m 25s)
     Speed:     ev/sec=29621.9   simsec/sec=0.0555284   ev/simsec=533455
     Messages:  created: 9009801   present: 107   in FES: 7
** Event #21714944   T=50.820892780368   Elapsed: 687.441s (11m 27s)
     Speed:     ev/sec=29592.4   simsec/sec=0.0554712   ev/simsec=533474
     Messages:  created: 9034513   present: 106   in FES: 7
** Event #21774080   T=50.931826476915   Elapsed: 689.443s (11m 29s)
     Speed:     ev/sec=29538.5   simsec/sec=0.0554114   ev/simsec=533075
     Messages:  created: 9059121   present: 107   in FES: 8
** Event #21833472   T=51.044325904688   Elapsed: 691.449s (11m 31s)
     Speed:     ev/sec=29621.9   simsec/sec=0.0561094   ev/simsec=527932
     Messages:  created: 9083819   present: 104   in FES: 5
** Event #21892864   T=51.155656501229   Elapsed: 693.457s (11m 33s)
     Speed:     ev/sec=29577.7   simsec/sec=0.0554435   ev/simsec=533474
     Messages:  created: 9108535   present: 105   in FES: 5
** Event #21952000   T=51.266594137778   Elapsed: 695.460s (11m 35s)
     Speed:     ev/sec=29523.7   simsec/sec=0.0553857   ev/simsec=533056
     Messages:  created: 9133139   present: 105   in FES: 5
** Event #22011136   T=51.377494274328   Elapsed: 697.466s (11m 37s)
     Speed:     ev/sec=29494.3   simsec/sec=0.0553118   ev/simsec=533236
     Messages:  created: 9157746   present: 105   in FES: 7
** Event #22070528   T=51.489989712099   Elapsed: 699.473s (11m 39s)
     Speed:     ev/sec=29592.4   simsec/sec=0.0560515   ev/simsec=527950
     Messages:  created: 9182446   present: 107   in FES: 7
** Event #22129664   T=51.600922498647   Elapsed: 701.475s (11m 41s)
     Speed:     ev/sec=29553.2   simsec/sec=0.0554387   ev/simsec=533080
     Messages:  created: 9207052   present: 105   in FES: 6
** Event #22189312   T=51.712656765181   Elapsed: 703.483s (11m 43s)
     Speed:     ev/sec=29705.2   simsec/sec=0.0556446   ev/simsec=533838
     Messages:  created: 9231871   present: 106   in FES: 7
** Event #22249472   T=51.826374442927   Elapsed: 705.491s (11m 45s)
     Speed:     ev/sec=29975.1   simsec/sec=0.0566605   ev/simsec=529029
     Messages:  created: 9256895   present: 103   in FES: 5
** Event #22309120   T=51.938099869458   Elapsed: 707.491s (11m 47s)
     Speed:     ev/sec=29824   simsec/sec=0.0558627   ev/simsec=533880
     Messages:  created: 9281716   present: 107   in FES: 7
** Event #22368768   T=52.049833175993   Elapsed: 709.496s (11m 49s)
     Speed:     ev/sec=29764.5   simsec/sec=0.0557551   ev/simsec=533843
     Messages:  created: 9306536   present: 104   in FES: 7
** Event #22428928   T=52.163551713738   Elapsed: 711.502s (11m 51s)
     Speed:     ev/sec=29990   simsec/sec=0.0566892   ev/simsec=529025
     Messages:  created: 9331560   present: 106   in FES: 6
** Event #22488832   T=52.275678990264   Elapsed: 713.508s (11m 53s)
     Speed:     ev/sec=29862.4   simsec/sec=0.055896   ev/simsec=534250
     Messages:  created: 9356487   present: 105   in FES: 7
** Event #22548992   T=52.389397578009   Elapsed: 715.516s (11m 55s)
     Speed:     ev/sec=29975.1   simsec/sec=0.056661   ev/simsec=529025
     Messages:  created: 9381510   present: 105   in FES: 6
** Event #22608896   T=52.501524804535   Elapsed: 717.517s (11m 57s)
     Speed:     ev/sec=29952   simsec/sec=0.0560636   ev/simsec=534250
     Messages:  created: 9406438   present: 106   in FES: 7
** Event #22668800   T=52.613690441059   Elapsed: 719.519s (11m 59s)
     Speed:     ev/sec=29937   simsec/sec=0.0560548   ev/simsec=534067
     Messages:  created: 9431352   present: 97   in FES: 7
** Event #22728704   T=52.726977608814   Elapsed: 721.523s (12m 01s)
     Speed:     ev/sec=29892.2   simsec/sec=0.0565305   ev/simsec=528780
     Messages:  created: 9456279   present: 107   in FES: 7
** Event #22788608   T=52.839132585337   Elapsed: 723.525s (12m 03s)
     Speed:     ev/sec=29922.1   simsec/sec=0.0560215   ev/simsec=534118
     Messages:  created: 9481209   present: 105   in FES: 6
** Event #22848768   T=52.952823473085   Elapsed: 725.529s (12m 05s)
     Speed:     ev/sec=30034.9   simsec/sec=0.0567603   ev/simsec=529154
     Messages:  created: 9506229   present: 106   in FES: 7
** Event #22908672   T=53.064978399608   Elapsed: 727.536s (12m 07s)
     Speed:     ev/sec=29862.4   simsec/sec=0.0559097   ev/simsec=534118
     Messages:  created: 9531159   present: 105   in FES: 7
** Event #22968576   T=53.177087196133   Elapsed: 729.542s (12m 09s)
     Speed:     ev/sec=29877.3   simsec/sec=0.0559146   ev/simsec=534338
     Messages:  created: 9556031   present: 67   in FES: 5
** Event #23028480   T=53.290430343888   Elapsed: 731.548s (12m 11s)
     Speed:     ev/sec=29877.3   simsec/sec=0.0565302   ev/simsec=528519
     Messages:  created: 9581000   present: 104   in FES: 5
** Event #23088640   T=53.402988890404   Elapsed: 733.552s (12m 13s)
     Speed:     ev/sec=30020   simsec/sec=0.0561669   ev/simsec=534477
     Messages:  created: 9606037   present: 106   in FES: 5
** Event #23148288   T=53.515845698168   Elapsed: 735.555s (12m 15s)
     Speed:     ev/sec=29794.2   simsec/sec=0.056372   ev/simsec=528528
     Messages:  created: 9630845   present: 105   in FES: 7
** Event #23207936   T=53.6276068047   Elapsed: 737.557s (12m 17s)
     Speed:     ev/sec=29809.1   simsec/sec=0.0558526   ev/simsec=533710
     Messages:  created: 9655667   present: 106   in FES: 6
** Event #23267584   T=53.739336121233   Elapsed: 739.561s (12m 19s)
     Speed:     ev/sec=29764.5   simsec/sec=0.0557532   ev/simsec=533862
     Messages:  created: 9680485   present: 106   in FES: 7
** Event #23327232   T=53.852226438994   Elapsed: 741.563s (12m 21s)
     Speed:     ev/sec=29809.1   simsec/sec=0.056417   ev/simsec=528371
     Messages:  created: 9705294   present: 107   in FES: 7
** Event #23386112   T=53.962769245553   Elapsed: 743.570s (12m 23s)
     Speed:     ev/sec=29337.3   simsec/sec=0.0550786   ev/simsec=532644
     Messages:  created: 9729791   present: 104   in FES: 5
** Event #23446272   T=54.075291252069   Elapsed: 745.578s (12m 25s)
     Speed:     ev/sec=29975.1   simsec/sec=0.0560648   ev/simsec=534651
     Messages:  created: 9754828   present: 106   in FES: 6
** Event #23505664   T=54.187785829841   Elapsed: 747.580s (12m 27s)
     Speed:     ev/sec=29681.2   simsec/sec=0.0562192   ev/simsec=527954
     Messages:  created: 9779527   present: 106   in FES: 7
** Event #23547904   T=54.266246920782   Elapsed: 749.591s (12m 29s)
     Speed:     ev/sec=21004.5   simsec/sec=0.039016   ev/simsec=538356
     Messages:  created: 9797075   present: 77   in FES: 7
** Event #23583232   T=54.333661821948   Elapsed: 751.598s (12m 31s)
     Speed:     ev/sec=17611.2   simsec/sec=0.0336066   ev/simsec=524038
     Messages:  created: 9811797   present: 106   in FES: 7
** Event #23642880   T=54.44542287848   Elapsed: 753.604s (12m 33s)
     Speed:     ev/sec=29734.8   simsec/sec=0.0557134   ev/simsec=533710
     Messages:  created: 9836618   present: 104   in FES: 5
** Event #23702528   T=54.557148305011   Elapsed: 755.607s (12m 35s)
     Speed:     ev/sec=29794.2   simsec/sec=0.0558069   ev/simsec=533880
     Messages:  created: 9861441   present: 107   in FES: 8
** Event #23762176   T=54.670041602775   Elapsed: 757.608s (12m 37s)
     Speed:     ev/sec=29824   simsec/sec=0.0564466   ev/simsec=528357
     Messages:  created: 9886248   present: 105   in FES: 6
** Event #23822080   T=54.7822062793   Elapsed: 759.618s (12m 39s)
     Speed:     ev/sec=29817.8   simsec/sec=0.0558311   ev/simsec=534072
     Messages:  created: 9911176   present: 106   in FES: 5
** Event #23882240   T=54.894766745814   Elapsed: 761.618s (12m 41s)
     Speed:     ev/sec=30080   simsec/sec=0.0562802   ev/simsec=534468
     Messages:  created: 9936190   present: 89   in FES: 7
** Event #23941888   T=55.00762168358   Elapsed: 763.618s (12m 43s)
     Speed:     ev/sec=29824   simsec/sec=0.0564275   ev/simsec=528537
     Messages:  created: 9961017   present: 106   in FES: 7
** Event #24001536   T=55.119382740112   Elapsed: 765.619s (12m 45s)
     Speed:     ev/sec=29809.1   simsec/sec=0.0558526   ev/simsec=533710
     Messages:  created: 9985838   present: 104   in FES: 5
** Event #24063488   T=55.2359127878   Elapsed: 767.626s (12m 47s)
     Speed:     ev/sec=30883.3   simsec/sec=0.0580908   ev/simsec=531640
     Messages:  created: 10011614   present: 105   in FES: 7
** Event #24125440   T=55.35244682549   Elapsed: 769.629s (12m 49s)
     Speed:     ev/sec=30945.1   simsec/sec=0.0582088   ev/simsec=531622
     Messages:  created: 10037387   present: 106   in FES: 7
** Event #24187392   T=55.468981773179   Elapsed: 771.630s (12m 51s)
     Speed:     ev/sec=30960.5   simsec/sec=0.0582384   ev/simsec=531617
     Messages:  created: 10063159   present: 105   in FES: 7
** Event #24249344   T=55.585548410867   Elapsed: 773.632s (12m 53s)
     Speed:     ev/sec=30945.1   simsec/sec=0.0582251   ev/simsec=531473
     Messages:  created: 10088935   present: 105   in FES: 5
** Event #24311296   T=55.702077598556   Elapsed: 775.633s (12m 55s)
     Speed:     ev/sec=30976   simsec/sec=0.0582646   ev/simsec=531644
     Messages:  created: 10114711   present: 106   in FES: 6
** Event #24373504   T=55.819011266237   Elapsed: 777.635s (12m 57s)
     Speed:     ev/sec=31072.9   simsec/sec=0.0584084   ev/simsec=531994
     Messages:  created: 10140589   present: 106   in FES: 7
** Event #24435456   T=55.935541313925   Elapsed: 779.638s (12m 59s)
     Speed:     ev/sec=30945.1   simsec/sec=0.0582068   ev/simsec=531640
     Messages:  created: 10166365   present: 106   in FES: 6
** Event #24497920   T=56.052904531598   Elapsed: 781.645s (13m 01s)
     Speed:     ev/sec=31123.1   simsec/sec=0.0584769   ev/simsec=532228
     Messages:  created: 10192352   present: 107   in FES: 7
** Event #24560128   T=56.169864179278   Elapsed: 783.652s (13m 03s)
     Speed:     ev/sec=31011   simsec/sec=0.0583049   ev/simsec=531876
     Messages:  created: 10218235   present: 104   in FES: 5
** Event #24622592   T=56.287190856951   Elapsed: 785.659s (13m 05s)
     Speed:     ev/sec=31123.1   simsec/sec=0.0584587   ev/simsec=532394
     Messages:  created: 10244224   present: 106   in FES: 7
** Event #24684800   T=56.40415136463   Elapsed: 787.667s (13m 07s)
     Speed:     ev/sec=30995.5   simsec/sec=0.0582763   ev/simsec=531872
     Messages:  created: 10270104   present: 105   in FES: 6
** Event #24747520   T=56.521908502294   Elapsed: 789.674s (13m 09s)
     Speed:     ev/sec=31250.6   simsec/sec=0.0586732   ev/simsec=532622
     Messages:  created: 10296200   present: 105   in FES: 6
** Event #24809728   T=56.638841309976   Elapsed: 791.677s (13m 11s)
     Speed:     ev/sec=31072.9   simsec/sec=0.058408   ev/simsec=531998
     Messages:  created: 10322082   present: 105   in FES: 7
** Event #24871936   T=56.755801817655   Elapsed: 793.679s (13m 13s)
     Speed:     ev/sec=31088.5   simsec/sec=0.058451   ev/simsec=531872
     Messages:  created: 10347963   present: 105   in FES: 6
** Event #24934400   T=56.873165085328   Elapsed: 795.680s (13m 15s)
     Speed:     ev/sec=31216.4   simsec/sec=0.0586523   ev/simsec=532228
     Messages:  created: 10373950   present: 104   in FES: 5
** Event #24996608   T=56.990092993009   Elapsed: 797.682s (13m 17s)
     Speed:     ev/sec=31088.5   simsec/sec=0.0584347   ev/simsec=532020
     Messages:  created: 10399832   present: 106   in FES: 7
** Event #25059328   T=57.107850130673   Elapsed: 799.687s (13m 19s)
     Speed:     ev/sec=31281.8   simsec/sec=0.0587317   ev/simsec=532622
     Messages:  created: 10425928   present: 106   in FES: 7
** Event #25121792   T=57.225209408344   Elapsed: 801.690s (13m 21s)
     Speed:     ev/sec=31200.8   simsec/sec=0.058621   ev/simsec=532246
     Messages:  created: 10451918   present: 105   in FES: 7
** Event #25184000   T=57.342142216026   Elapsed: 803.693s (13m 23s)
     Speed:     ev/sec=31057.4   simsec/sec=0.0583788   ev/simsec=531998
     Messages:  created: 10477796   present: 105   in FES: 7
** Event #25246720   T=57.45989935369   Elapsed: 805.701s (13m 25s)
     Speed:     ev/sec=31235.1   simsec/sec=0.058644   ev/simsec=532622
     Messages:  created: 10503892   present: 105   in FES: 7
** Event #25308928   T=57.576859861369   Elapsed: 807.703s (13m 27s)
     Speed:     ev/sec=31088.5   simsec/sec=0.058451   ev/simsec=531872
     Messages:  created: 10529777   present: 105   in FES: 6
** Event #25371648   T=57.694621899034   Elapsed: 809.708s (13m 29s)
     Speed:     ev/sec=31281.8   simsec/sec=0.0587342   ev/simsec=532599
     Messages:  created: 10555861   present: 98   in FES: 7
** Event #25434368   T=57.813506427929   Elapsed: 811.715s (13m 31s)
     Speed:     ev/sec=31266.2   simsec/sec=0.0592645   ev/simsec=527571
     Messages:  created: 10581955   present: 104   in FES: 7
** Event #25496832   T=57.930864795601   Elapsed: 813.718s (13m 33s)
     Speed:     ev/sec=31200.8   simsec/sec=0.0586206   ev/simsec=532250
     Messages:  created: 10607943   present: 106   in FES: 7
** Event #25559040   T=58.047830203281   Elapsed: 815.719s (13m 35s)
     Speed:     ev/sec=31104   simsec/sec=0.0584827   ev/simsec=531850
     Messages:  created: 10633824   present: 104   in FES: 5
** Event #25621504   T=58.165156880954   Elapsed: 817.724s (13m 37s)
     Speed:     ev/sec=31154.1   simsec/sec=0.058517   ev/simsec=532394
     Messages:  created: 10659811   present: 105   in FES: 7
** Event #25684224   T=58.282914018618   Elapsed: 819.725s (13m 39s)
     Speed:     ev/sec=31344.3   simsec/sec=0.0588491   ev/simsec=532622
     Messages:  created: 10685907   present: 105   in FES: 7
** Event #25746688   T=58.40027238629   Elapsed: 821.728s (13m 41s)
     Speed:     ev/sec=31200.8   simsec/sec=0.0586206   ev/simsec=532250
     Messages:  created: 10711898   present: 106   in FES: 7
** Event #25809152   T=58.517631663961   Elapsed: 823.735s (13m 43s)
     Speed:     ev/sec=31138.6   simsec/sec=0.0585041   ev/simsec=532246
     Messages:  created: 10737888   present: 105   in FES: 6
** Event #25870848   T=58.633767791658   Elapsed: 825.735s (13m 45s)
     Speed:     ev/sec=30848   simsec/sec=0.0580681   ev/simsec=531239
     Messages:  created: 10763555   present: 106   in FES: 6
** Event #25933056   T=58.75070064934   Elapsed: 827.737s (13m 47s)
     Speed:     ev/sec=31072.9   simsec/sec=0.058408   ev/simsec=531998
     Messages:  created: 10789433   present: 106   in FES: 7
** Event #25995008   T=58.867267237028   Elapsed: 829.738s (13m 49s)
     Speed:     ev/sec=30976   simsec/sec=0.0582833   ev/simsec=531473
     Messages:  created: 10815209   present: 106   in FES: 5
** Event #26056704   T=58.983366874725   Elapsed: 831.738s (13m 51s)
     Speed:     ev/sec=30848   simsec/sec=0.0580498   ev/simsec=531406
     Messages:  created: 10840876   present: 106   in FES: 6
** Event #26118400   T=59.098381471191   Elapsed: 833.746s (13m 53s)
     Speed:     ev/sec=30740.4   simsec/sec=0.0573067   ev/simsec=536419
     Messages:  created: 10866534   present: 89   in FES: 6
** Event #26180352   T=59.214903888881   Elapsed: 835.750s (13m 55s)
     Speed:     ev/sec=30914.2   simsec/sec=0.0581449   ev/simsec=531675
     Messages:  created: 10892328   present: 106   in FES: 7
** Event #26242560   T=59.331869296561   Elapsed: 837.751s (13m 57s)
     Speed:     ev/sec=31104   simsec/sec=0.0584827   ev/simsec=531850
     Messages:  created: 10918209   present: 104   in FES: 5
** Event #26304768   T=59.448797204242   Elapsed: 839.753s (13m 59s)
     Speed:     ev/sec=31072.9   simsec/sec=0.0584055   ev/simsec=532020
     Messages:  created: 10944091   present: 106   in FES: 7
** Event #26367232   T=59.566161381914   Elapsed: 841.757s (14m 01s)
     Speed:     ev/sec=31169.7   simsec/sec=0.058565   ev/simsec=532224
     Messages:  created: 10970069   present: 98   in FES: 7
** Event #26429696   T=59.683568869585   Elapsed: 843.762s (14m 03s)
     Speed:     ev/sec=31169.7   simsec/sec=0.0585866   ev/simsec=532027
     Messages:  created: 10996022   present: 69   in FES: 3
** Event #26492160   T=59.802006418488   Elapsed: 845.771s (14m 05s)
     Speed:     ev/sec=31092.1   simsec/sec=0.0589535   ev/simsec=527400
     Messages:  created: 11022045   present: 105   in FES: 7
** Event #26554880   T=59.919763556152   Elapsed: 847.780s (14m 07s)
     Speed:     ev/sec=31235.1   simsec/sec=0.058644   ev/simsec=532622
     Messages:  created: 11048141   present: 105   in FES: 7
** Event #26617600   T=60.037520693816   Elapsed: 849.786s (14m 09s)
     Speed:     ev/sec=31281.8   simsec/sec=0.0587317   ev/simsec=532622
     Messages:  created: 11074237   present: 105   in FES: 7
** Event #26680064   T=60.154883961489   Elapsed: 851.786s (14m 11s)
     Speed:     ev/sec=31232   simsec/sec=0.0586816   ev/simsec=532228
